STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 10:00,FM-12,,1.99,,60,15.6,57,14.0,55,12.8,84,0,000,,29.98,8,+0.01,30.00,,,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 10:54,FM-15,OVC:08 8,2.00,BR:1 ||,57,13.9,56,13.3,55,12.8,93,7,130,,29.96,,,29.99,0.00,29.99,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 11:18,FM-16,FEW:02 5 OVC:08 13,2.00,BR:1 ||,59,15.0,57,13.8,55,13.0,88,6,110,,29.96,,,,,29.99,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 11:29,FM-16,BKN:07 5 BKN:07 9 OVC:08 13,2.00,BR:1 ||,61,16.0,58,14.2,55,13.0,83,7,070,,29.96,,,,,29.99,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 11:54,FM-15,BKN:07 5 BKN:07 13,2.00,BR:1 ||,59,15.0,57,14.1,56,13.3,90,7,130,,29.95,,,29.99,0.00,29.98,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 12:01,FM-16,SCT:04 5 BKN:07 15,2.00V,BR:1 ||,61,16.0,58,14.2,55,13.0,83,6,120,,29.95,,,,,29.98,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 12:17,FM-16,SCT:04 5 BKN:07 15,3.00V,BR:1 ||,61,16.0,58,14.2,55,13.0,83,7,070,,29.94,,,,,29.97,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 12:42,FM-16,FEW:02 5 SCT:04 15 SCT:04 90,3.00,,61,16.0,58,14.2,55,13.0,83,9,090,,29.94,,,,,29.97,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 12:54,FM-15,FEW:02 5 SCT:04 15 SCT:04 90,3.00,,60,15.6,57,14.0,55,12.8,84,9,070,,29.94,8,,29.97,0.00,29.97,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 13:00,FM-12,,2.98,,60,15.6,57,14.0,55,12.8,84,9,070,,29.95,8,+0.03,29.97,,,,53,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 13:44,FM-16,BKN:07 26,5.00,HZ:7 ||HZ:05,63,17.0,60,15.3,57,14.0,83,9,080,,29.93,,,,,29.96,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 13:54,FM-15,FEW:02 20 BKN:07 26,5.00,HZ:7 ||HZ:05,62,16.7,59,14.8,56,13.3,80,7,080,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 14:21,FM-16,FEW:02 25 SCT:04 28 BKN:07 220,5.00,||HZ:05,63,17.0,58,14.7,55,13.0,77,8,070,,29.91,,,,,29.94,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 14:54,FM-15,FEW:02 30 BKN:07 140 BKN:07 220,6.00,||HZ:05,62,16.7,58,14.5,55,12.8,78,8,070,,29.90,,,29.93,0.00,29.93,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 15:54,FM-15,FEW:02 20 SCT:04 140 BKN:07 220,10.00,,61,16.1,58,14.2,55,12.8,81,11,100,,29.90,5,,29.94,0.00,29.93,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 16:00,FM-12,,9.94,,61,16.1,58,14.2,55,12.8,81,11,100,,29.91,5,+0.04,29.94,,,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 16:54,FM-15,FEW:02 20 SCT:04 140 BKN:07 220,10.00,,59,15.0,56,13.5,54,12.2,83,11,100,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 17:54,FM-15,SCT:04 20 SCT:04 140 BKN:07 220,10.00,,56,13.3,54,12.4,53,11.7,90,9,080,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 18:48,FM-16,SCT:04 3 SCT:04 40 BKN:07 55,10.00,,54,12.0,53,11.6,52,11.0,94,8,100,,29.92,,,,,29.95,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 18:52,FM-16,SCT:04 3 BKN:07 41 BKN:07 55,1.50,,54,12.0,53,11.6,52,11.0,94,9,090,,29.92,,,,,29.95,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 18:54,FM-15,BKN:07 3 BKN:07 55 BKN:07 200,1.50,,54,12.2,52,11.3,51,10.6,90,8,090,,29.92,0,,29.95,0.00,29.95,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 18:58,FM-16,BKN:07 3 BKN:07 55 OVC:08 80,0.50,BR:1 |s |,54,12.0,53,11.6,52,11.0,94,9,090,,29.92,,,,,29.95,,,,,,,,,,0418,1903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 19:00,FM-12,,1.49,,54,12.2,52,11.3,51,10.6,90,8,090,,29.93,0,-0.01,29.95,,,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 19:40,FM-16,OVC:08 5,0.50,BR:1 |s |,54,12.0,53,11.6,52,11.0,94,5,070,,29.92,,,,,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 19:54,FM-15,SCT:04 2 OVC:08 5,0.50,BR:1 |s |,53,11.7,52,11.1,51,10.6,93,6,090,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 19:57,FM-16,OVC:08 2,0.50,BR:1 |s |,54,12.0,53,11.6,52,11.0,94,6,090,,29.93,,,,,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 20:25,FM-16,VV:09 1,0.50,FG:2 |FG:30 |FG:45,52,11.0,52,11.1,52,11.0,100,5,090,,29.94,,,,,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 20:54,FM-15,VV:09 1,0.50,FG:2 |FG:30 |FG:45,52,11.1,51,10.8,51,10.6,97,0,000,,29.95,,,29.98,0.00,29.98,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 21:52,FM-16,VV:09 1,0.50,BR:1 |s |,52,11.0,52,11.1,52,11.0,100,3,110,,29.94,,,,,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 21:54,FM-15,VV:09 1,0.50,BR:1 |s |,52,11.1,51,10.8,51,10.6,97,5,120,,29.94,0,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 22:00,FM-12,VV:09,0.50,,52,11.1,51,10.8,51,10.6,97,5,120,,29.95,0,-0.02,29.97,,,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 22:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,52,11.1,51,10.8,51,10.6,97,3,120,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 23:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,52,11.1,51,10.8,51,10.6,97,0,000,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-20 23:59,SOD,,,,,,,,,,,,,,,,,,,,65,51,58,-1.1,91,53,54,7,0,0417,1904,FG:01 BR:13 HZ:08,0.01,0.0,,29.95,29.98,5.1,18,100,15,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 00:33,FM-16,VV:09 1,0.25,FG:2 |FG:30 |FG:45,52,11.0,52,11.1,52,11.0,100,3,190,,29.91,,,,,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 00:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,52,11.1,51,10.8,51,10.6,97,0,000,,29.91,8,,29.94,0.00,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 01:00,FM-12,VV:09,0.25,||FG:41,52,11.1,51,10.8,51,10.6,97,0,000,,29.92,8,+0.03,29.94,,,54,51,53,-6.5,,,,12,0,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 01:12,FM-16,VV:09 1,0.25,FG:2 |FG:30 |FG:45,54,12.0,53,11.6,52,11.0,94,5,050,,29.91,,,,,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 01:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,53,11.7,52,11.4,52,11.1,96,0,000,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 02:26,FM-16,OVC:08 2,0.50,FG:2 |FG:30 |FG:44,54,12.0,53,11.6,52,11.0,94,0,000,,29.91,,,,,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 02:50,FM-16,VV:09 1,0.25,FG:2 |FG:30 |FG:45,54,12.0,53,11.6,52,11.0,94,0,000,,29.91,,,,,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 02:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,53,11.7,52,11.4,52,11.1,96,0,000,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 03:54,FM-15,VV:09 0,0.50,FG:2 |FG:30 |FG:45,54,12.2,53,11.6,52,11.1,93,0,000,,29.90,8,,29.93,0.00,29.93,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 04:00,FM-12,VV:09,0.50,||FG:41,54,12.2,53,11.6,52,11.1,93,0,000,,29.91,8,+0.01,29.93,,,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 04:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,54,12.2,53,11.6,52,11.1,93,0,000,,29.91,,,29.94,0.00,29.94,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 05:54,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:45,55,12.8,54,12.2,53,11.7,93,0,000,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 06:35,FM-16,OVC:08 3,0.75,BR:1 ||,55,13.0,54,12.5,54,12.0,94,0,000,,29.93,,,,,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 06:54,FM-15,FEW:02 2 BKN:07 7 OVC:08 12,0.75,BR:1 ||,56,13.3,55,13.0,55,12.8,97,0,000,,29.92,1,,29.95,0.00,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 07:00,FM-12,,0.75,,56,13.3,55,13.0,55,12.8,97,0,000,,29.93,1,-0.02,29.95,,,65,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 07:07,FM-16,BKN:07 9 OVC:08 17,2.00,BR:1 ||,57,14.0,56,13.3,55,13.0,94,0,000,,29.92,,,,,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 07:54,FM-15,BKN:07 12 OVC:08 19,2.00,BR:1 ||,58,14.4,56,13.5,55,12.8,90,6,130,,29.93,,,29.96,0.00,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 08:04,FM-16,SCT:04 10 BKN:07 15 OVC:08 20,2.00,,57,14.0,56,13.3,55,13.0,94,6,120,,29.92,,,,,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 08:36,FM-16,OVC:08 15,7.00,,57,14.0,55,13.0,54,12.0,88,7,130,,29.93,,,,,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 08:54,FM-15,BKN:07 17 OVC:08 20,7.00,,58,14.4,56,13.2,54,12.2,87,7,140,,29.92,,,29.95,0.00,29.95,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 09:52,FM-16,FEW:02 15 SCT:04 21 BKN:07 160,10.00,,63,17.0,58,14.7,55,13.0,77,7,140,,29.93,,,,,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 09:54,FM-15,FEW:02 15 SCT:04 21 BKN:07 160,10.00,,62,16.7,59,14.8,56,13.3,80,7,130,,29.93,1,,29.96,0.00,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 10:00,FM-12,,9.94,,62,16.7,59,14.8,56,13.3,80,7,130,,29.94,1,-0.01,29.96,,,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 10:54,FM-15,FEW:02 15 SCT:04 140,10.00,,61,16.1,58,14.2,55,12.8,81,8,090,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 11:54,FM-15,FEW:02 30 SCT:04 140,10.00,,61,16.1,58,14.2,55,12.8,81,8,110,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 12:54,FM-15,FEW:02 60,10.00,,59,15.0,57,13.8,55,12.8,87,10,080,,29.94,0,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 13:00,FM-12,,9.94,,59,15.0,57,13.8,55,12.8,87,10,080,,29.95,0,-0.01,29.97,,,,54,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 13:52,FM-16,FEW:02 2 SCT:04 10 SCT:04 220,10.00,,59,15.0,57,13.8,55,13.0,88,7,070,,29.94,,,,,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 13:54,FM-15,FEW:02 2 SCT:04 10 SCT:04 220,10.00,,60,15.6,57,14.0,55,12.8,84,7,070,,29.94,,,29.97,0.00,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 14:31,FM-16,SCT:04 2,0.50,BR:1 |s |,57,14.0,55,13.0,54,12.0,88,13,080,,29.94,,,,,29.97,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2011-05-21 14:35,FM-16,VV:09 3,0.50,FG:2 |FG:30 |FG:45,57,14.0,55,13.0,54,12.0,88,9,080,,29.93,,,,,29.96,,,,,,,,,,0417,1904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
